geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line_inhouse,char_cell_line,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_collection,char_time_of_day,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_after_treatment_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_dneasy_batch,char_sample_plate,char_slide,char_array,char_well,supplementary_files,char_notes
GSM5435407,Methylation_HC2_sp3_Normal_Control_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1201,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p10,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,Control,21,2019-04-04,12:00,NA,10,NA,49.04166667,27.79166667,7,0.25,7.37805,4.883239566,29.809404,34.40339097,14,WG6994417-MSA4,203774260128,R08C01,H11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435407/suppl/GSM5435407_203774260128_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435407/suppl/GSM5435407_203774260128_R08C01_Red.idat.gz,
GSM5435408,Methylation_HC2_sp3_Normal_Control_ox21_p11,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1202,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p11,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,Control,21,2019-04-11,23:00,NA,11,NA,56,34.75,6.958333333,0.25,8.8173,5.140336947,34.94974095,32.48814265,14,WG6994409-MSA4,203784950020,R05C01,E03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435408/suppl/GSM5435408_203784950020_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435408/suppl/GSM5435408_203784950020_R05C01_Red.idat.gz,
GSM5435409,Methylation_HC2_sp3_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1203,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p12,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,Control,21,2019-04-18,16:00,NA,12,NA,63.20833333,41.95833333,7.208333333,0.25,7.6347,4.932571468,39.88231242,35.07298396,14,WG6994416-MSA4,203774260120,R04C01,D11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435409/suppl/GSM5435409_203774260120_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435409/suppl/GSM5435409_203774260120_R04C01_Red.idat.gz,
GSM5435410,Methylation_HC2_sp3_Normal_Control_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1204,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p13,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,Control,21,2019-04-25,14:00,NA,13,NA,70.125,48.875,6.916666667,0,7.749525,4.954107884,44.8364203,33.50754644,14,WG6994408-MSA4,203784950089,R03C01,C03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435410/suppl/GSM5435410_203784950089_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435410/suppl/GSM5435410_203784950089_R03C01_Red.idat.gz,
GSM5435411,Methylation_HC4_sp3_Normal_DEX_ox21_p9,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1208,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p9,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,DEX,21,2019-03-07,17:00,NA,9,NA,20.375,0,7.125,0.25,2.807295,3.489180675,7.195379662,49.00864011,14,WG6994424-MSA4,203841900014,R01C01,A11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435411/suppl/GSM5435411_203841900014_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435411/suppl/GSM5435411_203841900014_R01C01_Red.idat.gz,Treatment Start
GSM5435412,Methylation_HC4_sp3_Normal_DEX_ox21_p10,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1209,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p10,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,DEX,21,2019-03-14,14:00,NA,10,NA,27.25,6.875,6.875,0.5,2.9391,3.555374446,10.75075411,46.40861392,14,WG6994417-MSA4,203774260107,R07C01,G12,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435412/suppl/GSM5435412_203774260107_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435412/suppl/GSM5435412_203774260107_R07C01_Red.idat.gz,
GSM5435413,Methylation_HC4_sp3_Normal_DEX_ox21_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1211,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p12,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,DEX,21,2019-03-28,12:00,NA,12,NA,41.16666667,20.79166667,6.875,1,5.02425,2.328908253,15.34709928,70.84864757,14,WG6994424-MSA4,203833030029,R03C01,C05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435413/suppl/GSM5435413_203833030029_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435413/suppl/GSM5435413_203833030029_R03C01_Red.idat.gz,
GSM5435414,Methylation_HC4_sp3_Normal_DEX_ox21_p13,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1212,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p13,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,DEX,21,2019-04-04,12:00,NA,13,NA,48.16666667,27.79166667,7,1,3.11787,1.640560776,16.98766006,102.4040087,14,WG6994416-MSA4,203769830137,R05C01,E01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435414/suppl/GSM5435414_203769830137_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435414/suppl/GSM5435414_203769830137_R05C01_Red.idat.gz,
GSM5435415,Methylation_HC4_sp3_Normal_DEX_ox21_p14,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1213,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p14,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,DEX,21,2019-04-11,23:00,NA,14,NA,55.125,34.75,6.958333333,1,3.5955,1.84619241,18.83385247,90.45644382,14,WG6994409-MSA4,203784950058,R01C01,A10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435415/suppl/GSM5435415_203784950058_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435415/suppl/GSM5435415_203784950058_R01C01_Red.idat.gz,
GSM5435416,Methylation_HC4_sp3_Normal_DEX_ox21_p15,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1214,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p15,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,DEX,21,2019-04-18,16:00,NA,15,NA,62.33333333,41.95833333,7.208333333,1.5,3.85605,1.947123759,20.78097622,88.8490006,14,WG6994425-MSA4,203833040027,R02C01,B03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435416/suppl/GSM5435416_203833040027_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435416/suppl/GSM5435416_203833040027_R02C01_Red.idat.gz,
GSM5435417,Methylation_HC4_sp3_Normal_DEX_ox21_p16,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1215,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p16,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,DEX,21,2019-04-25,14:00,NA,16,NA,69.25,48.875,6.916666667,0,4.0479,1.432211149,22.21318737,115.9046975,14,WG6994417-MSA4,203784950011,R07C01,G09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435417/suppl/GSM5435417_203784950011_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435417/suppl/GSM5435417_203784950011_R07C01_Red.idat.gz,
GSM5435418,Methylation_HC1_sp3_Normal_DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1219,HC1_sp3_Normal_DEX_ox21,HC1_sp3_Normal_DEX_ox21_p6,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,2,DEX,21,2019-03-07,17:00,NA,6,NA,20.40833333,0,7.125,0.25,5.1156,4.354903461,8.41028066,39.26608283,14,WG6994425-MSA4,203836210089,R03C01,C02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435418/suppl/GSM5435418_203836210089_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435418/suppl/GSM5435418_203836210089_R03C01_Red.idat.gz,Treatment Start
GSM5435419,Methylation_HC1_sp3_Normal_DEX_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1220,HC1_sp3_Normal_DEX_ox21,HC1_sp3_Normal_DEX_ox21_p7,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,2,DEX,21,2019-03-14,14:00,NA,7,NA,27.28333333,6.875,6.875,0.5,1.8224325,2.86586538,11.27614604,57.5742326,14,WG6994409-MSA4,203784950029,R06C01,F05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435419/suppl/GSM5435419_203784950029_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435419/suppl/GSM5435419_203784950029_R06C01_Red.idat.gz,
GSM5435420,Methylation_HC1_sp3_Normal_DEX_ox21_p8,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1221,HC1_sp3_Normal_DEX_ox21,HC1_sp3_Normal_DEX_ox21_p8,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,2,DEX,21,2019-03-21,15:00,NA,8,NA,34.325,13.91666667,7.041666667,0.5,3.65115,2.86835094,14.14449698,58.91887134,14,WG6994408-MSA4,203784950078,R06C01,F02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435420/suppl/GSM5435420_203784950078_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435420/suppl/GSM5435420_203784950078_R06C01_Red.idat.gz,
GSM5435421,Methylation_HC1_sp3_Normal_DEX_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1222,HC1_sp3_Normal_DEX_ox21,HC1_sp3_Normal_DEX_ox21_p9,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,2,DEX,21,2019-03-28,12:00,NA,9,NA,41.2,20.79166667,6.875,1,2.2243725,2.153398406,16.29789539,76.62307148,14,WG6994424-MSA4,203833030066,R05C01,E09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435421/suppl/GSM5435421_203833030066_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435421/suppl/GSM5435421_203833030066_R05C01_Red.idat.gz,
GSM5435422,Methylation_HC1_sp3_Normal_DEX_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1223,HC1_sp3_Normal_DEX_ox21,HC1_sp3_Normal_DEX_ox21_p10,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,2,DEX,21,2019-04-04,12:00,NA,10,NA,48.2,27.79166667,7,1,4.339125,2.117404147,18.41529953,79.34243456,14,WG6994409-MSA4,203774260024,R02C01,B09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435422/suppl/GSM5435422_203774260024_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435422/suppl/GSM5435422_203774260024_R02C01_Red.idat.gz,
GSM5435423,Methylation_HC1_sp3_Normal_DEX_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1225,HC1_sp3_Normal_DEX_ox21,HC1_sp3_Normal_DEX_ox21_p12,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,2,DEX,21,2019-04-18,16:00,NA,12,NA,62.36666667,41.95833334,7.208333333,1.5,5.10555,1.767103884,22.03980722,97.90029976,14,WG6994417-MSA4,203784950037,R03C01,C07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435423/suppl/GSM5435423_203784950037_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435423/suppl/GSM5435423_203784950037_R03C01_Red.idat.gz,
GSM5435424,Methylation_HC1_sp3_Normal_DEX_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1226,HC1_sp3_Normal_DEX_ox21,HC1_sp3_Normal_DEX_ox21_p13,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,2,DEX,21,2019-04-25,14:00,NA,13,NA,69.28333333,48.875,6.916666667,0,3.9474,1.395940218,23.43574744,118.9162672,14,WG6994424-MSA4,203833040096,R07C01,G04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435424/suppl/GSM5435424_203833040096_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435424/suppl/GSM5435424_203833040096_R07C01_Red.idat.gz,
GSM5435425,Methylation_HC2_sp3_Normal_DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1230,HC2_sp3_Normal_DEX_ox21,HC2_sp3_Normal_DEX_ox21_p6,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,DEX,21,2019-03-07,17:00,NA,6,NA,21.20833333,0,7.125,0.25,6.52965,4.707005663,9.093535054,36.32882819,14,WG6994417-MSA4,203784950037,R05C01,E07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435425/suppl/GSM5435425_203784950037_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435425/suppl/GSM5435425_203784950037_R05C01_Red.idat.gz,Treatment Start
GSM5435426,Methylation_HC2_sp3_Normal_DEX_ox21_p8,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1232,HC2_sp3_Normal_DEX_ox21,HC2_sp3_Normal_DEX_ox21_p8,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,DEX,21,2019-03-21,15:00,NA,8,NA,35.125,13.91666667,7.041666667,0.5,4.734975,3.243356808,16.61689051,52.10650878,15,WG6994408-MSA4,203784950052,R05C01,E10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435426/suppl/GSM5435426_203784950052_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435426/suppl/GSM5435426_203784950052_R05C01_Red.idat.gz,
GSM5435427,Methylation_HC2_sp3_Normal_DEX_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1234,HC2_sp3_Normal_DEX_ox21,HC2_sp3_Normal_DEX_ox21_p10,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,DEX,21,2019-04-04,12:00,NA,10,NA,49,27.79166667,7,0.5,5.67,3.503348735,23.13816116,47.95411839,15,WG6994424-MSA4,203833040091,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435427/suppl/GSM5435427_203833040091_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435427/suppl/GSM5435427_203833040091_R01C01_Red.idat.gz,
GSM5435428,Methylation_HC2_sp3_Normal_DEX_ox21_p11,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1235,HC2_sp3_Normal_DEX_ox21,HC2_sp3_Normal_DEX_ox21_p11,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,DEX,21,2019-04-11,23:00,NA,11,NA,55.95833333,34.75,6.958333333,1,2.673975,2.418985977,25.55714713,69.03719226,15,WG6994408-MSA4,203784950093,R04C01,D04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435428/suppl/GSM5435428_203784950093_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435428/suppl/GSM5435428_203784950093_R04C01_Red.idat.gz,
GSM5435429,Methylation_HC2_sp3_Normal_DEX_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1236,HC2_sp3_Normal_DEX_ox21,HC2_sp3_Normal_DEX_ox21_p12,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,DEX,21,2019-04-18,16:00,NA,12,NA,63.16666667,41.95833334,7.208333333,1,6.501075,2.700678298,28.25782543,64.05798133,15,WG6994409-MSA4,203784950010,R01C01,A11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435429/suppl/GSM5435429_203784950010_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435429/suppl/GSM5435429_203784950010_R01C01_Red.idat.gz,
GSM5435430,Methylation_HC2_sp3_Normal_DEX_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1237,HC2_sp3_Normal_DEX_ox21,HC2_sp3_Normal_DEX_ox21_p13,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,2,DEX,21,2019-04-25,14:00,NA,13,NA,70.08333333,48.875,6.916666667,0,4.71975,2.238710444,30.49653588,74.14983053,15,WG6994417-MSA4,203774260118,R04C01,D04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435430/suppl/GSM5435430_203774260118_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435430/suppl/GSM5435430_203774260118_R04C01_Red.idat.gz,
GSM5435431,Methylation_HC4_sp3_Normal_Control_ox3_p8,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1240,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p8,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-02-28,14:00,NA,8,NA,13.25,-7.20833333,2.916666667,0.25,6.275,2.238189213,3.706198987,31.27528253,15,WG6994417-MSA4,203784950037,R06C01,F07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435431/suppl/GSM5435431_203784950037_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435431/suppl/GSM5435431_203784950037_R06C01_Red.idat.gz,
GSM5435432,Methylation_HC4_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1241,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p9,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-03-07,19:00,NA,9,NA,20.45833333,0,7.208333333,0.25,5.261175,4.395385039,8.101584026,39.35946418,15,WG6994408-MSA4,203774260113,R06C01,F06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435432/suppl/GSM5435432_203774260113_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435432/suppl/GSM5435432_203774260113_R06C01_Red.idat.gz,Treatment Start
GSM5435433,Methylation_HC4_sp3_Normal_Control_ox3_p10,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1242,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p10,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-03-15,0:00,NA,10,NA,27.66666667,7.20833334,7.208333333,0.25,6.8085,4.767336989,12.86892101,36.28860313,15,WG6994416-MSA4,203769830136,R03C01,C02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435433/suppl/GSM5435433_203769830136_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435433/suppl/GSM5435433_203769830136_R03C01_Red.idat.gz,
GSM5435434,Methylation_HC4_sp3_Normal_Control_ox3_p11,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1243,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p11,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-03-21,18:00,NA,11,NA,34.41666667,13.95833334,6.75,0.25,5.21595,4.38293004,17.25185105,36.96157559,15,WG6994408-MSA4,203774260098,R06C01,F08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435434/suppl/GSM5435434_203774260098_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435434/suppl/GSM5435434_203774260098_R06C01_Red.idat.gz,
GSM5435435,Methylation_HC4_sp3_Normal_Control_ox3_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1244,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p12,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-03-28,16:00,NA,12,NA,41.33333333,20.875,6.916666667,0.25,6.015,4.588564737,21.84041579,36.17688962,15,WG6994424-MSA4,203841900014,R04C01,D11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435435/suppl/GSM5435435_203841900014_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435435/suppl/GSM5435435_203841900014_R04C01_Red.idat.gz,
GSM5435436,Methylation_HC4_sp3_Normal_Control_ox3_p13,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1245,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p13,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-04-04,16:00,NA,13,NA,48.33333333,27.875,7,0.25,4.7637,4.252082561,26.09249835,39.51005128,15,WG6994417-MSA4,203784950011,R08C01,H09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435436/suppl/GSM5435436_203784950011_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435436/suppl/GSM5435436_203784950011_R08C01_Red.idat.gz,
GSM5435437,Methylation_HC4_sp3_Normal_Control_ox3_p14,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1246,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p14,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-04-11,14:00,NA,14,NA,55.25,34.79166667,6.916666667,0.25,5.01,4.324810603,30.41730896,38.38318373,15,WG6994409-MSA4,203784950058,R03C01,C10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435437/suppl/GSM5435437_203784950058_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435437/suppl/GSM5435437_203784950058_R03C01_Red.idat.gz,
GSM5435438,Methylation_HC4_sp3_Normal_Control_ox3_p15,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1247,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p15,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-04-18,20:00,NA,15,NA,62.5,42.04166667,7.25,0.5,4.73355,4.242922561,34.66023152,41.00946871,15,WG6994409-MSA4,203774260088,R07C01,G07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435438/suppl/GSM5435438_203774260088_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435438/suppl/GSM5435438_203774260088_R07C01_Red.idat.gz,
GSM5435439,Methylation_HC4_sp3_Normal_Control_ox3_p16,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1248,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p16,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Control,3,2019-04-25,17:00,NA,16,NA,69.375,48.91666667,6.875,0,4.597875,3.200967245,37.86119876,51.54691922,15,WG6994417-MSA4,203774260112,R03C01,C10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435439/suppl/GSM5435439_203774260112_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435439/suppl/GSM5435439_203774260112_R03C01_Red.idat.gz,
GSM5435440,Methylation_HC1_sp3_Normal_Control_ox3_p5,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1251,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p5,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Control,3,2019-02-28,14:00,NA,5,NA,13.25,-7.20833333,2.916666667,0.25,8.175,1.893715207,4.055377199,36.96437551,15,WG6994409-MSA4,203784950029,R07C01,G05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435440/suppl/GSM5435440_203784950029_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435440/suppl/GSM5435440_203784950029_R07C01_Red.idat.gz,
