geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line,char_inhouse_cell_line_name,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_passage,char_time_of_passage,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_rnaseq_sampleid,char_rnaseq_well_position,char_rnaseq_count_uread_transcripts,char_rnaseq_yield,char_rnaseq_quality,char_rnaseq_base_30,char_rnaseq_rin,char_rnaseq_rnatotal_ng,char_rnaseq_dv200,char_rnaseq_dna_ng,supplementary_files,char_notes
GSM5435806,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt0,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1333,HC4_sp3_Normal_Contact_Inhibition_ox21,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt0,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,21,2019-03-08,18:00,0,9,NA,14.29166667,8.208333333,0.1,3.5148,5.135370694,14.62856019,38.36139818,217,22,25275472,7583,35.14,89.83,9.9,1294.16,82.56,0,,Treatment Start
GSM5435807,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt20,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1334,HC4_sp3_Normal_Contact_Inhibition_ox21,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt20,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,21,2019-03-27,15:00,20,9,NA,24.95833333,18.875,0.1,8.5284,6.4142032,15.9073927,70.62451654,218,22,28039291,8412,35.11,89.71,9.6,1165.92,80.87,0,,
GSM5435808,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt40,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1335,HC4_sp3_Normal_Contact_Inhibition_ox21,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt40,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,21,2019-04-17,14:00,40,9,NA,52.91666667,46.83333333,0.1,12.827,7.00303998,16.49622948,160.5017254,219,22,28395379,8519,35.09,89.63,9.8,1755.04,82.57,0,,
GSM5435809,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt60,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1336,HC4_sp3_Normal_Contact_Inhibition_ox21,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt60,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,21,2019-05-08,16:00,60,9,NA,73.16666667,67.08333333,0.1,10.1703,6.668218426,16.16140792,241.4438006,220,22,30705620,9212,35.02,89.31,9.8,1503.32,80.81,0,,
GSM5435810,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt80,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1337,HC4_sp3_Normal_Contact_Inhibition_ox21,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt80,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,21,2019-05-27,17:00,80,9,NA,93.20833333,87.125,0.1,9.8892,6.627781912,16.12097141,315.4901636,221,23,26634336,7990,35.03,89.36,9.5,768.04,78.5,0,,
GSM5435811,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt100,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1338,HC4_sp3_Normal_Contact_Inhibition_ox21,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt100,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,21,2019-06-17,14:00,100,9,NA,113.9166667,107.8333333,0.1,10.7304,6.745560047,16.23874955,383.6597675,222,23,27623737,8287,35,89.23,9.7,1376.76,81.39,0,,
GSM5435812,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt120,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1339,HC4_sp3_Normal_Contact_Inhibition_ox21,HC4_sp3_Normal_Contact_Inhibition_ox21_p9_pdt120,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,21,2019-07-07,21:00,120,9,NA,134.375,128.2916667,0,10.4748,6.710778888,16.20396839,458.8141037,223,23,26646009,7994,35.09,89.66,9.6,1338.4,75.78,0,,
GSM5435813,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt0,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1343,HC1_sp3_Normal_Contact_Inhibition_ox21,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt0,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,21,2019-03-08,18:00,0,6,NA,21.49166667,8.208333333,0.25,3.63903,3.863553945,18.57685478,50.98932299,224,23,30650156,9195,35.01,89.26,9.9,1617.28,83.82,0,,Treatment Start
GSM5435814,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt20,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1344,HC1_sp3_Normal_Contact_Inhibition_ox21,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt20,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,21,2019-03-27,15:00,20,6,NA,32.15833333,18.875,0.25,5.025,4.329123596,19.04242444,104.6401171,225,23,26416950,7925,35.07,89.43,9.9,1311.24,83.55,0,,
GSM5435815,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt40,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1345,HC1_sp3_Normal_Contact_Inhibition_ox21,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt40,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,21,2019-04-17,14:00,40,6,NA,60.11666667,46.83333333,0.25,9.5172,5.250537189,19.96383803,214.0733337,226,23,27315287,8195,35,89.14,10,1743.84,84.48,0,,
GSM5435816,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt60,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1346,HC1_sp3_Normal_Contact_Inhibition_ox21,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt60,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,21,2019-05-08,16:00,60,6,NA,80.36666667,67.08333333,0.25,9.8857,5.305343126,20.01864397,303.4676479,227,23,29376856,8813,34.95,88.91,9.7,1628.48,84.17,0,,
GSM5435817,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt80,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1347,HC1_sp3_Normal_Contact_Inhibition_ox21,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt80,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,21,2019-05-27,17:00,80,6,NA,100.4083333,87.125,0.25,7.8867,4.979421765,19.69272261,419.9282765,228,23,29660728,8898,34.86,88.51,9.6,1872.36,83.22,0,,
GSM5435818,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt100,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1348,HC1_sp3_Normal_Contact_Inhibition_ox21,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt100,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,21,2019-06-17,14:00,100,6,NA,121.1166667,107.8333333,0.25,8.2622,5.046525983,19.75982682,512.8280341,229,23,25871290,7761,34.85,88.45,9.7,1844.64,82.47,0,,
GSM5435819,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt120,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1349,HC1_sp3_Normal_Contact_Inhibition_ox21,HC1_sp3_Normal_Contact_Inhibition_ox21_p6_pdt120,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,21,2019-07-07,21:00,120,6,NA,141.575,128.2916667,0,9.2545,5.210155047,19.92345589,590.9613002,230,23,26995756,8099,34.85,88.51,9.5,1625.12,82.89,0,,
GSM5435820,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt0,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1353,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt0,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,21,2019-03-08,18:00,0,6,NA,22.29166667,8.208333333,0.25,6.4107,4.680481897,19.90649684,42.08968314,231,24,27486422,8246,35.26,89.3,9.9,1981.84,85.06,0,,Treatment Start
GSM5435821,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt20,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1354,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt20,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,21,2019-03-27,15:00,20,6,NA,32.95833333,18.875,0.25,8.1576,5.028144768,20.25415971,90.09287141,232,24,28679502,8604,34.85,88.47,9.8,1953.84,83.51,0,,
GSM5435822,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt40,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1355,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt40,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,21,2019-04-17,14:00,40,6,NA,60.91666667,46.83333333,0.25,14.7888,5.886433088,21.11244803,190.947554,233,24,26822830,8047,35.19,90.04,9.8,1615.32,81,0,,
GSM5435823,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt60,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1356,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt60,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,21,2019-05-08,16:00,60,6,NA,81.16666667,67.08333333,0.25,12.0304,5.588612707,20.81462765,288.0858067,234,24,30476405,9143,35.12,89.74,9.8,1832.6,83.66,0,,
GSM5435824,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt80,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1357,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt80,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,21,2019-05-27,17:00,80,6,NA,101.2083333,87.125,0.25,8.6275,5.108942569,20.33495751,409.282346,235,24,29533998,8860,35.1,89.65,9.9,2018.52,83.56,0,,
GSM5435825,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt100,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1358,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt100,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,21,2019-06-17,14:00,100,6,NA,121.9166667,107.8333333,0.25,12.9582,5.695793425,20.92180836,454.370411,236,24,35756865,10727,33.14,81.04,6.7,1597.4,78.11,0,,
GSM5435826,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt120,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1359,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt120,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,21,2019-07-07,21:00,120,6,NA,142.375,128.2916667,0,11.8038,5.561179476,20.78719442,553.6595274,237,24,28931327,8679,34.99,89.14,9.8,1956.92,82.53,0,,
GSM5435827,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt0,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1363,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt0,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,3,2019-03-08,18:00,0,9,NA,14.29166667,8.208333333,0.1,4.1715,5.38249434,15.09451844,36.60013138,238,24,28160596,8448,34.94,88.97,9.9,2072,84.22,0,,Treatment Start
GSM5435828,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt20,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1364,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt20,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,3,2019-03-27,15:00,20,9,NA,24.95833333,18.875,0.1,8.1385,6.346691012,16.05871511,71.37577663,239,24,26508461,7953,35.1,89.7,9.8,1836.52,82.84,0,,
GSM5435829,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt40,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1365,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt40,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,3,2019-04-17,14:00,40,9,NA,52.91666667,46.83333333,0.1,12.4821,6.963716865,16.67574097,161.4080557,240,24,29993907,8998,34.96,89.04,9.8,1981.84,84.43,0,,
GSM5435830,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt60,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1366,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt60,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,3,2019-05-08,16:00,60,9,NA,73.16666667,67.08333333,0.1,10,6.64385619,16.35588029,242.3291465,241,25,30484932,9145,35.05,89.37,9.7,1267.56,83.26,0,,
GSM5435831,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt80,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1367,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt80,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,3,2019-05-27,17:00,80,9,NA,93.20833333,87.125,0.1,7.3748,6.20453202,15.91655612,337.0117187,242,25,30710166,9213,35.02,89.22,9.8,1689.24,82.45,0,,
GSM5435832,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt100,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1368,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt100,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,3,2019-06-17,14:00,100,9,NA,113.9166667,107.8333333,0.1,11.7432,6.875681783,16.58770588,376.3990366,243,25,32639999,9792,35.01,89.22,9.7,1316.56,82.97,0,,
GSM5435833,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt120,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1369,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt120,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Contact_Inhibition,3,2019-07-07,21:00,120,9,NA,134.375,128.2916667,0,8.549,6.417683769,16.12970787,479.7681082,244,25,31809061,9543,34.94,88.91,9.8,1352.4,82.36,0,,
GSM5435834,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1373,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,3,2019-03-08,18:00,0,6,NA,21.49166667,8.208333333,0.25,2.751,3.45995614,17.78401447,56.93713794,245,25,29801700,8941,34.93,88.84,10,1976.52,84.73,0,,Treatment Start
GSM5435835,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1374,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,3,2019-03-27,15:00,20,6,NA,32.15833333,18.875,0.25,8.3616,5.06377903,19.38783736,89.45887989,246,25,30608130,9182,34.81,88.33,9.7,1624.56,83.73,0,,
GSM5435836,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt40,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1375,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt40,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,3,2019-04-17,14:00,40,6,NA,60.11666667,46.83333333,0.25,12,5.584962501,19.90902083,201.2547085,247,25,26910966,8073,35.05,89.45,9.4,1851.36,81.76,0,,
GSM5435837,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1376,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,3,2019-05-08,16:00,60,6,NA,80.36666667,67.08333333,0.25,9.6,5.263034406,19.58709274,305.9071775,248,25,30208020,9062,34.89,88.66,9,1525.44,80,0,,
GSM5435838,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1377,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,3,2019-05-27,17:00,80,6,NA,100.4083333,87.125,0.25,4.71534,4.2373618,18.56142013,493.4674211,249,25,28515038,8555,35.07,89.45,9,1124.55,77.44,0,,
GSM5435839,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1378,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,3,2019-06-17,14:00,100,6,NA,121.1166667,107.8333333,0.25,6.2288,4.63895425,18.96301258,557.8843549,250,25,28185940,8456,35.02,89.22,8.6,947.43,78.48,0,,
GSM5435840,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1379,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Contact_Inhibition,3,2019-07-07,21:00,120,6,NA,141.575,128.2916667,0,3.81718,3.932507219,18.25656555,782.961055,251,26,43626069,13088,35.25,90.51,9.1,1082.43,77.57,0,,
GSM5435841,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1383,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,3,2019-03-08,18:00,0,6,NA,22.29166667,8.208333333,0.25,3.821475,3.934129592,18.42088165,50.07460872,252,26,44053659,13216,35.19,90.28,9.8,1755.54,81.93,0,,Treatment Start
GSM5435842,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1384,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,3,2019-03-27,15:00,20,6,NA,32.95833333,18.875,0.25,8.3628,5.063986061,19.55073812,89.45522254,253,26,39696187,11909,35.27,90.59,9.4,1671.3,80.31,0,,
GSM5435843,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1386,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,3,2019-05-08,16:00,60,6,NA,81.16666667,67.08333333,0.25,11.6,5.5360529,20.02280496,290.8209204,254,26,38732326,11620,35.14,90.04,9.1,1882.71,82.36,0,,
GSM5435844,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1387,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,3,2019-05-27,17:00,80,6,NA,101.2083333,87.125,0.25,7.8764,4.97753638,19.46428844,420.0873365,255,26,36450807,10935,35.35,91.03,9.5,1711.53,81.22,0,,
GSM5435845,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1388,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,3,2019-06-17,14:00,100,6,NA,121.9166667,107.8333333,0.25,9.164,5.195977459,19.68272952,498.0776033,256,26,37971511,11391,35.2,90.25,9,1048.68,78.51,0,,
GSM5435846,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1389,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Contact_Inhibition,3,2019-07-07,21:00,120,6,NA,142.375,128.2916667,0,5.05,4.336283388,18.82303545,710.0550691,257,26,40515866,12155,35.26,90.55,9.3,1140.44,83.53,0,,
GSM5435847,HC1_sp4_Normal_Control_ox21_p4,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1446,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p4,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,2,Control,21,2019-05-18,10:30:00,NA,4,NA,10.84583333,3.645833333,1,4.07025,3.025117409,3.025117409,28.92449718,258,26,39746029,11924,35.36,91.04,9.7,987.84,83.98,0,,Plating into T175s for growth pre treatment
GSM5435848,HC1_sp4_Normal_Control_ox21_p5,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1447,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p5,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,2,Control,21,2019-05-23,11:20:00,NA,5,NA,15.88055556,5.034722222,0.25,11.11,3.473786912,6.498904321,34.78432512,259,26,44327716,13298,35.28,90.7,9.7,483,83.19,0,,Treatment Start
GSM5435849,HC1_sp4_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1448,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,2,Control,21,2019-05-30,11:05:00,NA,6,NA,22.87013889,6.989583333,0.25,6.653325,4.734075508,11.23297983,35.43458479,260,26,42842096,12853,35.19,90.28,10,61.88,85.71,0,,Insufficient trypsinization may have caused artificially low count
GSM5435850,HC1_sp4_Normal_Control_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1449,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p7,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,2,Control,21,2019-06-06,12:30:00,NA,7,NA,29.92916667,7.059027778,0.25,5.381775,4.428082076,15.66106191,38.25960399,261,27,42141385,12642,35.2,90.33,10,1038.8,85.6,0,,
GSM5435851,HC1_sp4_Normal_Control_ox21_p20,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1462,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p20,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,2,Control,21,2019-09-12,13:00:00,NA,20,NA,127.95,6.833333333,2.5,2.9079675,0.540011146,58.04611198,303.6974354,272,28,46069202,13821,35.37,91.04,9.4,456.57,73.66,0,,
GSM5435852,HC1_sp4_Normal_Control_ox21_p22,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1464,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p22,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,2,Control,21,2019-09-26,14:50:00,NA,22,NA,142.0263889,7.013888889,2.5,3.3840375,0.436817461,59.41144758,385.3631057,273,28,44339939,13302,35.3,90.77,9.3,324.52,79.35,0,,
GSM5435853,HC1_sp4_Normal_Control_ox21_p25,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1467,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p25,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,2,Control,21,2019-10-17,12:50:00,NA,25,NA,162.9430556,6.888888889,1.9,2.877,0.202637126,61.22658931,815.9083996,275,28,47915787,14375,35.27,90.66,9.2,267.8,80.37,0,,
GSM5435854,HC1_sp4_Normal_Galactose_ox21_p11,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1501,HC1_sp4_Normal_Galactose_ox21,HC1_sp4_Normal_Galactose_ox21_p11,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,0,Galactose,21,2019-07-04,12:50:00,NA,11,NA,57.94305556,6.965277778,0.5,2.794569,3.482625797,31.46616449,48.00018045,279,28,43199310,12960,35.09,89.85,9.7,994.84,81.7,0,,"Measurements had large variability w/r/t count, so values presented are an average of 3 measures. Actual measures were .651, 1.26, and .856 Mcells/mL"
GSM5435855,HC1_sp4_Normal_Galactose_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1503,HC1_sp4_Normal_Galactose_ox21,HC1_sp4_Normal_Galactose_ox21_p13,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,4,0,Galactose,21,2019-07-18,10:55:00,NA,13,NA,71.86319444,6.947916667,0.34,3.210975,2.683011433,37.67828471,62.15031288,280,28,37930149,11379,35.35,91.02,9.6,1109.92,82.37,0,,
